"Library Name" "Address" "City" "State" "ZIP Code" "Latitude" "Longitude"
"Vernonia Public Library" "701 Weed Ave" "Vernonia" "OR" "97064" -123.1969782 45.8579855
"Waldport Public Library" "460 Hemlock" "Waldport" "OR" "97394" -124.0666672 44.4269982
"Wallowa Public Library" "201 East 1st St" "Wallowa" "OR" "97885" -117.527759 45.570469
"Warrenton Community Library" "225 S Main Ave" "Warrenton" "OR" "97146" -123.9254027 46.163462
"Hoodland Branch Library" "68236 E Highway 26" "Welches" "OR" "" -121.9632649 45.3481183
"West Linn Public Library" "1595 Burns St" "West Linn" "OR" "97068" -122.6139653 45.3674671
"Weston Public Library" "108 E Main St" "Weston" "OR" "97886" -118.4251094 45.8135762
"White City Branch Library" "3143 Ave C" "White City" "OR" "" -122.8334405 42.4305133
"Willamina Public Library" "382 Ne C St" "Willamina" "OR" "97396" -123.4847684 45.0797166
"Williams Branch Library" "20695 Williams Highway" "Williams" "OR" "" -123.273041 42.218735
"Wilsonville Public Library" "8200 Sw Wilsonville Rd" "Wilsonville" "OR" "97070" -122.7613 45.302531
"Winston Branch Library" "131 Nw Rose St" "Winston" "OR" "" -123.413521 43.123773
"Wolf Creek Branch Library" "102 Ruth Avenue" "Wolf Creek" "OR" "" -123.3958119 42.6954051
"Woodburn Public Library" "280 Garfield St" "Woodburn" "OR" "97071" -122.8585067 45.1427953
"Yoncalla Branch Library" "194 Birch" "Yoncalla" "OR" "" -123.2845749 43.599854
