"Library Name" "Address" "City" "State" "ZIP Code" "Latitude" "Longitude"
"Monroe County Public Library System" "700 Fleming Street" "Key Largo" "FL" "33040" -43.1083409 -22.9062318
"Kinard Public Library" "5416 S.W. State Road 73" "Kinard" "FL" "" -85.2424061 30.2657516
"Buenaventura Lakes Library" "405 Buenaventura Blvd" "Kissimmee" "FL" "" -81.3513798 28.330932
"Hart Memorial Library" "211 E. Dakin Avenue" "Kissimmee" "FL" "" -81.4038312 28.2919648
"Law Library" "211 E. Dakin Ave." "Kissimmee" "FL" "" -81.4038312 28.2919648
"Labelle Free Public Library" "461 North Main Street" "Labelle" "FL" "" -81.4380709 26.76836
"Lady Lake Public Library" "225 West Guava Street" "Lady Lake" "FL" "" -81.9251854 28.918559
"Lake Alfred Public Library" "195 East Pomelo Street" "Lake Alfred" "FL" "" -81.7283652 28.0931792
"New River Public Library Cooperative" "110 N. Lake Ave" "Lake Butler" "FL" "32054" -82.3383835 30.024063
"Union County Public Library" "175 West Main Street" "Lake Butler" "FL" "" -82.3395384 30.0232831
"Columbia County Public Library" "308 Nw Columbia Avenue" "Lake City" "FL" "32055" -82.6379819 30.1920879
"West Branch Library" "435 N.W. Hall Of Fame Drive" "Lake City" "FL" "" -82.6934648 30.1839146
"Lake Helen Public Library" "221 North Euclid Ave." "Lake Helen" "FL" "" -81.2335738 28.9869417
"Northwest Branch Library" "580 Greenway Blvd." "Lake Mary" "FL" "" -81.3392957 28.7343443
"Panasoffkee Community Library, Inc." "1500 Cr 459" "Lake Panasoffkee" "FL" "" -82.1288987 28.7752422
"Lake Park Public Library" "529 Park Ave." "Lake Park" "FL" "33403" -80.0632998 26.7988282
"Lake Placid Memorial Library" "205 West Interlake Boulevard" "Lake Placid" "FL" "" -81.369214 27.296388
"Lake Wales Public Library" "290 Cypress Garden Lane" "Lake Wales" "FL" "" -81.586318 27.9036592
"Lake Worth Public Library" "15 North M Street" "Lake Worth" "FL" "33460" -80.0536466 26.6163117
"Lakeland Public Library" "100 Lake Morton Drive" "Lakeland" "FL" "" -81.9495356 28.0374636
"Larry R. Jackson Branch Library" "1700 N Florida Ave." "Lakeland" "FL" "" -81.957814 28.0686418
"Land Olakes Branch Library" "2818 Collier Pkwy." "Land Olakes" "FL" "" -82.4332101 28.1980152
"Lantana Public Library" "205 West Ocean Avenue" "Lantana" "FL" "33462" -80.0528778 26.5846996
"Largo Public Library" "351 East Bay Drive" "Largo" "FL" "" -82.784113 27.915535
"Lauderdale Lakes Branch" "3521 Nw 43rd Avenue" "Lauderdale Lakes" "FL" "" -80.206472 26.169849
"Lauderhill-City Hall Complex Branch" "2000 City Hall Drive" "Lauderhill" "FL" "" -80.223432 26.1535624
"Lauderhill-Mall Branch" "4257 Nw 12th Street" "Lauderhill" "FL" "" -80.2054075 26.1419169
"Gladys N. Milton Memorial Library" "261 Flowersview Blvd" "Laurel Hill" "FL" "" -86.34188 30.954399
"Lee Library" "190 S.E. Cr 255" "Lee" "FL" "" -83.3006663 30.4184957
"Leesburg Public Library" "204 N Fifth St." "Leesburg" "FL" "" -81.877253 28.8118631
"East County Regional Library" "881 Gunnnery Road" "Lehigh Acres" "FL" "33971" -81.7164843 26.622604
"Doreen Gauthier Lighthouse Point Library" "2200 N.E. 38th Street" "Lighthouse Point" "FL" "33064" -80.0937427 26.2771678
"Suwannee River Regional Library System" "1848 Ohio-M L King Avenue South" "Live Oak" "FL" "32064" -81.3695593 41.711225
"West Branch Library" "245 Hunt Club Blvd., North" "Longwood" "FL" "" -81.4458549 28.6940012
"Lutz Branch Library" "101 West Lutz Lake Fern Rd." "Lutz" "FL" "" -82.4626089 28.1513845
"Lynn Haven Public Library" "901 Ohio Avenue" "Lynn Haven" "FL" "32444" -85.6482475 30.2450365
"Emily Taber Library" "14 Mciver Avenue West" "Macclenny" "FL" "" -82.122423 30.280173
"Gulf Beaches Public Library" "200 Municipal Drive" "Madeira Beach" "FL" "" -82.8013804 27.8038222
"Madison County Library" "100 College Drive" "Madison" "FL" "" -83.3875785 30.4922038
"Maitland Public Library" "501 South Maitland Avenue" "Maitland" "FL" "32751" -81.3659285 28.6235763
"George Dolezal Branch" "3251 Overseas Highway" "Marathon" "FL" "" -81.0954901 24.7104088
"Marco Island Branch Library" "210 South Heathwood Dr." "Marco Island" "FL" "" -81.7151663 25.9325012
"Margate Catharine Young Branch" "5810 Park Drive" "Margate" "FL" "" -80.2071029 26.2414528
"Jackson County Public Library" "2929 Green Street" "Marianna" "FL" "" -85.228192 30.778011
"Panhandle Public Library Cooperative System" "2925 Optimist Drive, Suite A" "Marianna" "FL" "32448" -85.2532318 30.7784947
"Mary Esther Public Library" "100 Hollywood, West" "Mary Esther" "FL" "" -86.663784 30.4132305
"Three Rivers Regional Library System" "262 W. Main St." "Mayo" "FL" "32066" -83.1780175 30.0530639
"Dr. Martin Luther King Jr. Library" "995 East University Blvd." "Melbourne" "FL" "" -80.6055965 28.0638313
"Eau Gallie Public Library" "1521 Pineapple Avenue" "Melbourne" "FL" "" -80.6260019 28.1321476
"Melbourne Public Library" "540 East Fee Avenue" "Melbourne" "FL" "" -80.6126425 28.0822978
"Suntree-Viera Public Library" "335 Pineda Court, Unit 335" "Melbourne" "FL" "" -80.6758936 28.2273852
"West Melbourne Public Library" "2755 Wingate Blvd." "Melbourne" "FL" "" -80.6690608 28.0604309
"Melbourne Beach Library" "324 Ocean Avenue" "Melbourne Beach" "FL" "" -80.5595546 28.0687742
"Melrose Public Library" "312 Wynnwood Ave" "Melrose" "FL" "32666" -82.045654 29.712717
"Merritt Island Public Library" "1195 N. Courtenay Parkway" "Merritt Island" "FL" "32953" -80.7028345 28.3781026
"Allapattah Branch Library" "1799 Nw 35th Street" "Miami" "FL" "33142" -80.2256358 25.8087342
"Civic Center Station Branch Library" "1501 N.W. 12th Ave." "Miami" "FL" "33136" -80.214907 25.7893678
"Coconut Grove Branch" "2875 Mcfarlane Road" "Miami" "FL" "33133" -80.2403968 25.7268138
"Concord Branch Library" "3882 S.W. 112 Ave." "Miami" "FL" "33165" -80.3761246 25.7332123
"Coral Reef Branch Library" "9211 Coral Reef" "Miami" "FL" "33157" -80.3428262 25.6289159
"Country Walk Branch Library" "15433 S.W. 137th Ave." "Miami" "FL" "33177" -80.4144079 25.6240901
"Culmer-Overtown Branch" "350 Nw 13th Street" "Miami" "FL" "33136" -80.201065 25.786305
