"Library Name" "Address" "City" "State" "ZIP Code" "Latitude" "Longitude"
"Miller County Library Iberia Branch" "304 North St. Louis" "Iberia" "MO" "" -92.2917258 38.0922166
"Geneology And Local History Branch" "317 W. 24 Highway" "Independence" "MO" "" -94.4188541 39.1005562
"Mid-Continent Public Library - Administration" "15616 East 24 Highway" "Independence" "MO" "64050" -94.3916385 39.1115776
"Mid-Continent Public Library - North Independence" "317 W. 24 Hwy." "Independence" "MO" "64050" -94.4188541 39.1005562
"Mid-Continent Public Library - South Independence" "13700 East 35th Street South" "Independence" "MO" "64055" -94.4182465 39.0580397
"Midwest Genealogy Center" "3440 S. Lees Summit Road" "Independence" "MO" "64055" -94.3902853 39.0554751
"Trails West Branch" "11401 E 23rd" "Independence" "MO" "" -94.4419553 39.0797858
"Ozark Regional Library" "402 N Main St" "Ironton" "MO" "63650" -90.6281468 37.6035352
"Jackson Public Library" "100 N. Missouri St." "Jackson" "MO" "63755" -89.6688853 37.3826945
"Riverside Regional Library" "204 S. Union Ave." "Jackson" "MO" "63755" -89.673633 37.382033
"Jamesport Branch" "312 Main Street" "Jamesport" "MO" "" -93.7990945 39.9757223
"Missouri River Regional Library" "209 Adams Street" "Jefferson City" "MO" "65101" -92.167444 38.574757
"Joplin Public Library" "300 S Main Street" "Joplin" "MO" "64801" -94.5137572 37.0881431
"H.E. Sever Memorial Branch Library" "207 West Chestnut" "Kahoka" "MO" "" -91.7208717 40.4223816
"Northeast Missouri Library Service" "207 West Chestnut Street" "Kahoka" "MO" "63445" -91.7208717 40.4223816
"Hillcrest Community Center (Library-To-Go)" "10401 Hillcrest Road" "Kansas City" "MO" "64134" -94.520384 38.935556
"I. H. Ruiz Biblioteca De Las Americas" "2017 West Pennway" "Kansas City" "MO" "" -94.5944034 39.0889636
"Kansas City Public Library" "913 Baltimore Ave" "Kansas City" "MO" "64105" -94.5838629 39.103114
"L. H. Bluford Branch" "3050 Prospect" "Kansas City" "MO" "" -94.5531942 39.0702182
"Marlborough Community Center (Library-To-Go)" "8200 Paseo Blvd." "Kansas City" "MO" "64131" -94.5673493 38.9788034
"Mid-Continent Public Library - Blue Ridge" "9253 Blue Ridge Boulevard" "Kansas City" "MO" "" -94.5043178 38.9563819
"Mid-Continent Public Library - Boardwalk" "8656 N. Ambassador Drive" "Kansas City" "MO" "" -94.6504969 39.2502503
"Mid-Continent Public Library - North Oak" "8700 North Oak Street Trafficway" "Kansas City" "MO" "" -94.5763873 39.2516801
"Mid-Continent Public Library - Red Bridge" "11140 Locust Street" "Kansas City" "MO" "64131" -94.5867846 38.9244473
